id;language;gender;year;degree;access
u003315;CA;F;1971;0;Yes
u003316;CA;F;1965;0;Yes
u003317;ES;F;1967;0;No
u003318;ES;M;1976;0;Yes
u003319;ES;F;1965;0;Yes
u003320;ES;F;1963;1;Yes
u003321;ES;M;1970;0;Yes
u003322;ES;M;1962;0;Started
u003323;ES;F;1962;0;Yes
u003324;CA;F;1964;0;No
u003325;ES;M;1968;0;Yes
u003326;CA;F;1966;0;Started
u003327;ES;M;1967;1;Yes
u003328;ES;M;1969;0;Yes
u003329;CA;M;1960;0;Yes
u003330;CA;F;1969;0;No
u003331;ES;M;1970;0;Yes
u003332;CA;M;1972;0;No
u003333;ES;F;1967;1;Yes
u003334;ES;M;1970;1;Yes
u003335;CA;M;1968;0;Started
u003336;CA;F;1965;0;Yes
u003337;ES;M;1973;1;Started
u003338;ES;M;1976;0;No
u003339;CA;M;1966;0;Started
u003340;ES;M;1961;1;Started
u003341;CA;M;1971;0;No
u003342;ES;M;1960;0;No
u003343;ES;M;1964;0;No
u003344;ES;M;1977;0;Started
u003345;CA;M;1966;1;No
u003346;CA;M;1975;0;Started
u003347;ES;M;1974;1;No
u003348;CA;M;1964;0;No
u003349;CA;M;1970;1;Started
u003350;ES;F;1960;1;Started
u003351;ES;F;1962;0;No
u003352;ES;F;1969;0;Yes
u003353;ES;F;1963;0;Started
u003354;ES;F;1970;1;Started
u003355;CA;M;1970;0;Yes
u003356;ES;F;1972;0;Yes
u003357;ES;M;1970;0;Yes
u003358;ES;M;1965;0;Yes
u003359;ES;M;1968;0;Yes
u003360;ES;F;1972;0;Started
u003361;ES;M;1975;0;No
u003362;CA;M;1964;1;Started
u003363;CA;M;1959;1;No
u003364;ES;M;1969;0;Started
u003365;ES;M;1979;0;Yes
u003366;CA;M;1976;0;Yes
u003367;ES;F;1965;0;Started
u003368;CA;M;1970;0;No
u003369;ES;M;1965;0;Yes
u003370;CA;F;1959;0;Yes
u003371;ES;M;1973;1;No
u003372;ES;M;1964;0;No
u003373;ES;F;1964;0;No
u003374;CA;M;1966;0;Yes
u003375;CA;M;1976;0;Yes
u003376;CA;M;1968;0;Started
u003377;ES;M;1969;0;Started
u003378;CA;F;1962;0;Started
u003379;ES;F;1971;0;Started
u003380;CA;M;1972;0;No
u003381;CA;M;1964;0;Yes
u003382;ES;M;1966;0;Started
u003383;ES;M;1960;1;Yes
u003384;ES;F;1967;0;Started
u003385;CA;M;1960;0;Started
u003386;ES;F;1968;1;Yes
u003387;CA;F;1962;0;Started
u003388;CA;M;1972;1;Yes
u003389;ES;F;1969;0;Started
u003390;CA;M;1965;0;Started
u003391;CA;F;1969;1;Started
u003392;CA;F;1966;0;Started
u003393;ES;M;1974;0;Yes
u003394;ES;M;1959;0;No
u003395;CA;M;1973;1;Started
u003396;CA;M;1968;1;Yes
u003397;ES;M;1969;1;Started
u003398;CA;M;1968;0;Started
u003399;ES;F;1967;0;Started
u003400;ES;M;1968;1;No
u003401;ES;F;1965;0;Yes
u003402;ES;M;1967;0;Yes
u003403;CA;M;1962;0;No
u003404;CA;M;1966;1;Yes
u003405;ES;F;1966;0;Yes
u003406;ES;M;1962;0;Started
u003407;CA;M;1970;0;Started
u003408;CA;F;1966;0;No
u003409;ES;F;1962;0;Started
u003410;ES;M;1970;0;Started
u003411;ES;M;1967;0;No
u003412;CA;F;1967;0;Started
u003413;ES;M;1966;0;Yes
u003414;ES;M;1976;0;Started
u003415;ES;M;1963;1;Yes
u003416;ES;M;1963;0;Started
u003417;ES;M;1976;0;Yes
u003418;ES;M;1969;1;Started
u003419;ES;M;1970;0;No
u003420;CA;M;1968;0;Started
u003421;ES;F;1971;0;No
u003422;ES;F;1969;1;Started
u003423;ES;M;1968;0;Started
u003424;CA;M;1967;0;Started
u003425;CA;M;1964;0;No
u003426;CA;M;1959;0;Yes
u003427;ES;M;1963;0;Started
u003428;ES;M;1969;0;Started
u003429;ES;M;1965;0;Yes
u003430;CA;M;1971;0;Started
u003431;ES;F;1974;0;Started
u003432;CA;M;1960;0;Started
u003433;ES;M;1977;0;Yes
u003434;ES;M;1966;0;Yes
u003435;CA;M;1971;0;Yes
u003436;CA;F;1968;0;Started
u003437;ES;F;1961;0;Started
u003438;ES;M;1965;0;Started
u003439;CA;M;1971;0;No
u003440;ES;M;1969;0;Started
u003441;ES;M;1958;1;Started
u003442;ES;F;1963;1;Started
u003443;ES;F;1975;0;Yes
u003444;CA;F;1969;0;Yes
u003445;ES;M;1975;0;No
u003446;CA;M;1964;0;Started
u003447;CA;F;1968;0;Yes
u003448;ES;M;1966;0;Yes
u003449;ES;F;1964;0;Yes
u003450;ES;F;1973;0;Yes
u003451;ES;F;1967;0;Started
u003452;CA;M;1965;1;Yes
u003453;ES;M;1964;0;No
u003454;ES;F;1968;0;No
u003455;ES;M;1966;0;Started
u003456;ES;M;1965;1;Started
u003457;ES;F;1979;0;Started
u003458;ES;M;1969;0;No
u003459;CA;M;1969;0;Started
u003460;ES;F;1966;0;Started
u003461;CA;M;1967;0;Yes
u003462;CA;M;1965;0;Yes
u003463;CA;F;1959;0;Yes
u003464;CA;M;1966;1;No
u003465;ES;F;1968;1;Started
u003466;CA;M;1972;1;Yes
u003467;ES;F;1970;0;Yes
u003468;ES;M;1966;0;Started
u003469;ES;M;1976;0;Started
u003470;ES;M;1970;0;Started
u003471;CA;F;1969;1;Started
u003472;ES;M;1960;0;Started
u003473;ES;M;1962;0;Yes
u003474;ES;M;1966;1;No
u003475;ES;M;1965;0;Started
u003476;ES;F;1968;0;No
u003477;CA;M;1965;0;Started
u003478;CA;M;1964;0;Yes
u003479;CA;F;1970;0;Started
u003480;ES;M;1973;1;Started
u003481;CA;M;1968;1;No
u003482;ES;F;1968;1;Started
u003483;CA;M;1962;0;No
u003484;ES;M;1961;0;No
u003485;CA;M;1963;1;Yes
u003486;CA;M;1964;0;Started
u003487;ES;F;1959;0;Started
u003488;ES;F;1961;1;Started
u003489;ES;F;1967;0;Started
u003490;CA;M;1964;0;No
u003491;CA;M;1970;1;Started
u003492;ES;F;1965;0;Started
u003493;ES;M;1966;0;No
u003494;ES;F;1960;1;Yes
u003495;CA;M;1961;1;Started
u003496;CA;M;1968;0;Started
u003497;CA;M;1965;0;Yes
u003498;ES;M;1969;0;Started
u003499;CA;M;1966;0;Yes
u003500;CA;F;1963;1;Started
u003501;ES;M;1956;0;Yes
u003502;ES;M;1975;0;Started
u003503;ES;F;1968;0;Yes
u003504;ES;M;1967;0;Yes
u003505;CA;M;1966;0;Started
u003506;ES;M;1970;1;Yes
u003507;ES;M;1959;0;Started
u003508;ES;M;1968;0;Yes
u003509;CA;F;1966;0;No
u003510;CA;F;1969;0;Started
u003511;ES;F;1969;0;No
u003512;ES;F;1975;0;No
u003513;CA;F;1966;1;Started
u003514;ES;F;1964;0;Yes
u003515;ES;F;1973;0;Yes
u003516;CA;M;1957;1;Started
u003517;CA;M;1968;1;Yes
u003518;ES;F;1971;0;Yes
u003519;ES;M;1967;1;Yes
u003520;CA;F;1970;0;Yes
u003521;CA;M;1969;0;Yes
u003522;CA;F;1961;1;Started
u003523;ES;F;1967;0;Started
u003524;ES;M;1976;0;No
u003525;CA;M;1964;0;Yes
u003526;CA;M;1960;0;No
u003527;ES;F;1969;1;Started
u003528;CA;M;1965;0;Yes
u003529;CA;M;1973;0;No
u003530;CA;F;1969;0;Started
u003531;CA;M;1967;1;Started
u003532;CA;F;1962;1;Started
u003533;ES;F;1979;0;Yes
u003534;CA;M;1969;0;Yes
u003535;ES;M;1965;0;Started
u003536;ES;M;1962;0;No
u003537;CA;M;1966;0;Yes
u003538;ES;M;1965;1;Yes
u003539;ES;M;1969;0;No
u003540;ES;M;1969;1;Started
u003541;ES;M;1966;0;No
u003542;ES;M;1975;0;Yes
u003543;ES;M;1969;0;No
u003544;ES;F;1970;1;Yes
u003545;CA;M;1971;0;No
u003546;CA;M;1971;0;No
u003547;ES;M;1966;0;Started
u003548;CA;M;1973;0;Yes
u003549;ES;M;1971;0;Started
u003550;ES;F;1966;0;Started
u003551;CA;M;1969;0;No
u003552;ES;M;1975;1;Yes
u003553;ES;M;1967;0;No
u003554;ES;M;1966;1;No
u003555;ES;M;1969;0;Started
u003556;ES;F;1968;0;Yes
u003557;CA;F;1965;0;Started
u003558;CA;M;1973;0;No
u003559;ES;M;1968;0;No
u003560;ES;F;1969;0;Started
u003561;ES;F;1966;0;Yes
u003562;ES;M;1964;0;Yes
u003563;CA;M;1973;0;No
u003564;ES;M;1965;0;No
u003565;CA;F;1963;0;Started
u003566;CA;M;1972;0;Yes
u003567;CA;M;1966;1;Started
u003568;CA;F;1965;0;Started
u003569;ES;M;1965;0;Yes
u003570;ES;M;1966;0;No
u003571;ES;M;1966;1;Yes
u003572;ES;M;1968;0;Yes
u003573;CA;F;1968;0;Yes
u003574;CA;F;1964;1;Yes
u003575;ES;M;1966;0;Started
u003576;ES;M;1968;0;No
u003577;CA;M;1973;0;Yes
u003578;CA;F;1966;0;Started
u003579;ES;F;1965;1;Yes
u003580;CA;F;1969;0;Yes
u003581;ES;F;1964;1;Yes
u003582;ES;M;1975;0;Started
u003583;ES;F;1964;1;No
u003584;ES;F;1973;0;Yes
u003585;ES;F;1966;0;Yes
u003586;ES;M;1966;0;Yes
u003587;ES;M;1960;0;Started
u003588;CA;M;1966;0;Started
u003589;CA;F;1966;0;No
u003590;ES;F;1968;0;Started
u003591;ES;M;1954;0;Yes
u003592;CA;M;1965;1;Yes
u003593;ES;M;1961;1;Started
u003594;ES;F;1971;0;Started
u003595;CA;M;1975;1;Started
u003596;CA;M;1969;0;No
u003597;CA;F;1966;0;Started
u003598;CA;F;1965;0;Started
u003599;ES;M;1962;0;No
u003600;ES;M;1968;1;Started
u003601;CA;M;1965;0;No
u003602;ES;F;1967;0;Yes
u003603;CA;F;1960;0;Yes
u003604;ES;M;1971;0;Started
u003605;ES;F;1965;0;Started
u003606;ES;M;1972;0;Started
u003607;ES;M;1963;0;Yes
u003608;ES;F;1970;0;Started
u003609;ES;F;1961;1;No
u003610;ES;M;1973;0;Started
u003611;CA;M;1963;0;Yes
u003612;CA;M;1968;0;No
u003613;CA;M;1964;0;No
u003614;CA;M;1964;0;Started
u003615;ES;M;1963;0;No
u003616;ES;F;1963;0;No
u003617;CA;M;1958;1;Started
u003618;ES;M;1970;0;Yes
u003619;CA;F;1972;1;No
u003620;CA;M;1965;0;Started
u003621;ES;F;1965;0;Started
u003622;CA;F;1963;0;Yes
u003623;ES;F;1963;1;No
u003624;CA;F;1968;0;No
u003625;CA;M;1976;0;Started
u003626;CA;F;1962;1;Yes
u003627;CA;M;1961;0;Yes
u003628;ES;M;1971;1;No
u003629;ES;M;1974;1;Yes
u003630;ES;M;1965;0;No
u003631;ES;F;1971;0;Yes
u003632;ES;M;1965;0;Yes
u003633;ES;F;1967;0;Yes
u003634;ES;F;1965;0;Yes
u003635;ES;M;1971;1;Yes
u003636;ES;M;1967;1;Started
u003637;ES;F;1969;1;Started
u003638;ES;M;1966;0;Started
u003639;ES;M;1961;1;Yes
u003640;CA;F;1971;0;Yes
u003641;ES;M;1976;0;Started
u003642;ES;M;1968;0;Started
u003643;CA;M;1963;1;Started
u003644;ES;M;1969;0;No
u003645;ES;M;1963;0;No
u003646;CA;F;1971;0;No
u003647;ES;F;1964;0;Yes
u003648;ES;F;1966;0;Yes
u003649;ES;M;1972;0;Yes
u003650;ES;M;1961;1;Yes
u003651;CA;F;1965;1;Started
u003652;ES;M;1969;1;Started
u003653;ES;M;1971;0;Started
u003654;ES;F;1968;0;Yes
u003655;ES;F;1970;0;Yes
u003656;CA;M;1963;0;Yes
u003657;CA;M;1974;0;Yes
u003658;ES;M;1958;0;Yes
u003659;ES;M;1972;0;Yes
u003660;CA;F;1966;0;No
u003661;CA;M;1967;0;No
u003662;CA;F;1971;0;No
u003663;ES;M;1969;0;No
u003664;ES;F;1969;0;Started
u003665;ES;F;1965;1;Started
u003666;ES;M;1975;1;Yes
u003667;CA;M;1971;0;No
u003668;ES;M;1975;1;Started
u003669;CA;M;1968;0;Yes
u003670;CA;M;1970;0;Yes
u003671;ES;M;1960;0;Yes
u003672;CA;M;1971;0;Started
u003673;CA;F;1960;1;Started
u003674;ES;M;1969;0;Yes
u003675;CA;M;1967;0;No
u003676;ES;M;1968;0;Started
u003677;ES;M;1962;0;Started
u003678;ES;M;1967;1;Started
u003679;ES;F;1972;0;Started
u003680;CA;F;1970;0;Started
u003681;ES;F;1965;0;Yes
u003682;ES;M;1968;0;Started
u003683;ES;F;1960;0;Started
u003684;CA;M;1972;0;No
u003685;ES;F;1969;1;No
u003686;CA;F;1963;1;Started
u003687;CA;F;1959;0;Yes
u003688;CA;F;1958;1;Started
u003689;CA;F;1971;0;Started
u003690;ES;M;1961;0;No
u003691;ES;M;1964;0;Yes
u003692;CA;F;1961;0;No
u003693;ES;M;1962;0;Yes
u003694;ES;M;1969;0;Yes
u003695;CA;M;1967;0;Yes
u003696;ES;M;1966;0;No
u003697;ES;F;1971;0;No
u003698;ES;F;1969;1;Yes
u003699;ES;M;1965;0;No
u003700;CA;M;1972;0;No
u003701;CA;M;1965;0;Started
u003702;ES;M;1965;0;No
u003703;ES;M;1968;0;No
u003704;CA;F;1965;0;Started
u003705;CA;M;1968;0;Started
u003706;CA;F;1966;0;Yes
u003707;ES;M;1971;0;No
u003708;CA;M;1970;1;Started
u003709;ES;M;1965;0;Started
u003710;ES;M;1967;0;Started
u003711;ES;F;1971;0;Yes
u003712;ES;M;1972;0;Yes
u003713;ES;F;1965;0;No
u003714;CA;M;1973;0;No
u003715;CA;F;1963;0;Started
u003716;ES;M;1970;1;Yes
u003717;CA;M;1965;0;Started
u003718;ES;M;1967;0;No
u003719;CA;F;1962;0;Yes
u003720;CA;F;1963;0;Yes
u003721;ES;M;1963;0;Yes
u003722;ES;F;1971;0;Yes
u003723;CA;M;1962;0;No
u003724;ES;M;1961;1;No
u003725;CA;F;1968;0;Yes
u003726;ES;M;1966;1;Started
u003727;ES;F;1966;0;Yes
u003728;ES;F;1971;0;Started
u003729;ES;M;1974;0;Yes
u003730;CA;F;1963;1;Yes
u003731;CA;M;1961;0;Yes
u003732;ES;F;1958;0;Yes
u003733;ES;M;1973;0;Yes
u003734;CA;M;1958;0;Yes
u003735;CA;M;1969;1;No
u003736;ES;M;1970;0;No
u003737;CA;M;1966;0;No
u003738;ES;M;1971;1;Started
u003739;ES;M;1963;0;No
u003740;CA;F;1977;0;Started
u003741;ES;F;1969;0;Yes
u003742;CA;F;1963;0;Started
u003743;CA;M;1965;1;Yes
u003744;ES;M;1974;0;Yes
u003745;CA;F;1965;0;Yes
u003746;ES;M;1963;0;Yes
u003747;ES;F;1971;1;Started
u003748;CA;F;1970;0;Started
u003749;ES;M;1970;0;Yes
u003750;ES;M;1970;0;Started
u003751;ES;M;1960;0;Yes
u003752;ES;M;1968;0;Started
u003753;ES;M;1963;0;Yes
u003754;CA;M;1966;1;No
u003755;CA;F;1968;0;Started
u003756;ES;M;1964;0;Yes
u003757;ES;F;1964;0;No
u003758;ES;M;1965;0;No
u003759;ES;F;1968;0;Started
u003760;ES;F;1973;0;Yes
u003761;ES;M;1957;0;Yes
u003762;ES;F;1971;0;Yes
u003763;CA;M;1966;1;Started
u003764;ES;F;1963;0;Started
u003765;CA;M;1963;0;Yes
u003766;ES;M;1969;0;Yes
u003767;ES;F;1973;0;Started
u003768;CA;M;1973;0;Yes
u003769;CA;F;1972;0;Yes
u003770;CA;F;1970;0;Started
u003771;ES;M;1965;0;No
u003772;ES;F;1957;1;Started
u003773;ES;M;1971;0;Started
u003774;ES;F;1962;1;No
u003775;CA;F;1960;0;Yes
u003776;ES;M;1962;0;Started
u003777;ES;M;1956;0;Yes
u003778;CA;F;1974;0;Started
u003779;CA;M;1965;0;No
u003780;ES;M;1968;0;Started
u003781;ES;M;1961;0;No
u003782;CA;F;1967;1;Started
u003783;ES;F;1968;0;No
u003784;CA;F;1964;1;No
u003785;CA;M;1971;0;Yes
u003786;CA;M;1962;0;Yes
u003787;CA;M;1973;1;Yes
u003788;CA;M;1969;0;Started
u003789;ES;M;1973;1;Yes
u003790;ES;F;1974;0;Started
u003791;ES;F;1966;0;No
u003792;ES;F;1975;0;Started
u003793;CA;F;1966;0;Started
u003794;ES;M;1967;0;Started
u003795;ES;F;1970;1;No
u003796;ES;M;1958;0;Started
u003797;ES;F;1968;0;Started
u003798;ES;F;1966;0;Yes
u003799;CA;M;1966;0;Started
u003800;CA;F;1972;0;Yes
u003801;ES;M;1971;1;Started
u003802;ES;M;1962;1;Started
u003803;ES;M;1974;0;Started
u003804;CA;F;1974;1;No
u003805;ES;M;1964;0;Yes
u003806;ES;F;1966;1;Yes
u003807;ES;M;1970;0;No
u003808;ES;F;1967;0;No
u003809;CA;F;1964;0;Yes
u003810;ES;M;1963;1;Started
u003811;ES;F;1958;0;Started
u003812;ES;M;1954;0;Started
u003813;CA;M;1964;1;Yes
u003814;ES;F;1966;0;Started
u003815;CA;F;1963;0;Started
u003816;ES;M;1967;0;Started
u003817;CA;F;1960;1;Yes
u003818;ES;M;1967;0;Yes
u003819;ES;M;1963;0;Yes
u003820;ES;M;1968;0;No
u003821;ES;M;1965;0;Started
u003822;ES;F;1972;0;Started
u003823;CA;M;1960;0;Yes
u003824;ES;M;1974;0;Started
u003825;ES;F;1971;0;Yes
u003826;CA;M;1967;0;Yes
u003827;CA;F;1963;0;Yes
u003828;ES;F;1967;0;Yes
u003829;ES;M;1967;0;No
u003830;ES;M;1960;0;Yes
u003831;CA;F;1964;0;No
u003832;ES;F;1971;0;Yes
u003833;CA;M;1967;0;Started
u003834;CA;M;1978;0;Yes
u003835;ES;F;1971;0;Yes
u003836;ES;M;1965;0;Yes
u003837;ES;F;1966;0;No
u003838;ES;M;1968;1;Started
u003839;CA;M;1975;1;Started
u003840;ES;M;1965;1;Yes
u003841;ES;M;1969;0;Started
u003842;ES;M;1965;0;Yes
u003843;ES;F;1965;0;Started
u003844;CA;F;1967;0;No
u003845;CA;M;1956;0;No
u003846;ES;F;1967;0;No
u003847;ES;M;1971;0;Yes
u003848;CA;F;1968;1;Yes
u003849;ES;M;1967;0;Started
u003850;ES;F;1976;0;Started
u003851;ES;M;1964;0;Started
u003852;ES;M;1964;1;Yes
u003853;ES;F;1974;0;Yes
u003854;ES;F;1970;1;Started
u003855;CA;F;1967;0;Yes
u003856;ES;F;1972;0;Started
u003857;CA;F;1973;0;Started
u003858;ES;F;1965;1;Started
u003859;CA;F;1974;0;Started
u003860;ES;F;1964;1;Started
u003861;ES;M;1963;0;Started
u003862;CA;F;1963;0;Started
u003863;ES;F;1964;0;Started
u003864;ES;M;1974;0;Started
u003865;CA;M;1960;0;Yes
u003866;CA;M;1974;0;Started
u003867;ES;M;1970;0;Started
u003868;CA;M;1964;0;No
u003869;CA;M;1963;0;Started
u003870;ES;F;1966;0;No
u003871;ES;F;1967;1;Yes
u003872;CA;F;1963;0;Started
u003873;CA;M;1964;0;No
u003874;ES;F;1964;0;Yes
u003875;CA;F;1968;1;No
u003876;CA;M;1965;0;Started
u003877;CA;M;1968;0;Started
u003878;ES;F;1960;0;Started
u003879;ES;F;1967;0;Started
u003880;ES;F;1976;0;Started
u003881;ES;F;1958;0;Started
u003882;CA;F;1968;0;Started
u003883;ES;F;1975;1;Yes
u003884;ES;F;1965;0;Started
u003885;ES;F;1967;0;No
u003886;CA;M;1963;1;Yes
u003887;CA;M;1966;1;Started
u003888;CA;F;1969;0;Started
u003889;ES;F;1964;1;Yes
u003890;CA;M;1968;0;Started
u003891;ES;M;1961;1;Started
u003892;ES;F;1961;1;No
u003893;CA;F;1968;0;Yes
u003894;ES;M;1960;0;Yes
u003895;CA;F;1964;0;Yes
u003896;ES;M;1960;0;Yes
u003897;ES;F;1973;1;Yes
u003898;CA;F;1974;0;Yes
u003899;ES;F;1976;0;Started
u003900;CA;M;1963;0;Started
u003901;CA;F;1968;0;Started
u003902;ES;F;1962;0;No
u003903;ES;M;1975;0;Yes
u003904;ES;F;1974;1;Started
u003905;ES;M;1960;0;Started
u003906;ES;F;1972;0;Yes
u003907;CA;F;1965;1;No
u003908;ES;F;1971;0;Started
u003909;ES;M;1967;1;Yes
u003910;ES;F;1977;0;Started
u003911;CA;F;1957;0;No
u003912;ES;M;1966;0;No
u003913;CA;M;1962;1;Yes
u003914;CA;F;1963;0;No
u003915;ES;F;1958;0;Started
u003916;ES;M;1975;0;Yes
u003917;ES;M;1963;0;Started
u003918;ES;F;1962;0;Yes
u003919;CA;F;1969;1;Yes
u003920;ES;F;1964;0;Started
u003921;ES;F;1965;0;No
u003922;CA;F;1968;0;Started
u003923;CA;F;1969;0;Yes
u003924;ES;M;1960;0;Yes
u003925;ES;M;1967;0;Yes
u003926;ES;F;1970;0;Started
u003927;ES;M;1966;1;Started
u003928;ES;M;1963;0;Yes
u003929;ES;M;1961;1;Started
u003930;CA;M;1966;0;Started
u003931;CA;M;1964;0;No
u003932;CA;M;1965;0;Started
u003933;CA;M;1965;1;No
u003934;ES;M;1960;0;Yes
u003935;ES;M;1964;0;No
u003936;ES;M;1970;0;Started
u003937;ES;M;1964;0;No
u003938;CA;M;1970;1;Yes
u003939;ES;F;1973;0;No
u003940;ES;F;1968;0;Started
u003941;ES;M;1964;0;Started
u003942;ES;F;1976;0;Started
u003943;ES;M;1961;0;Started
u003944;CA;F;1963;0;Yes
u003945;CA;M;1967;0;Yes
u003946;ES;M;1968;1;No
u003947;ES;F;1968;0;Started
u003948;CA;M;1970;0;No
u003949;CA;M;1967;0;Started
u003950;ES;F;1970;1;Started
u003951;CA;M;1964;1;Yes
u003952;ES;F;1962;0;Yes
u003953;ES;M;1967;0;No
u003954;CA;M;1964;0;Started
u003955;ES;F;1962;0;No
u003956;ES;M;1963;0;Yes
u003957;ES;F;1965;1;No
u003958;CA;M;1967;1;Started
u003959;ES;M;1958;0;Started
u003960;ES;M;1968;0;Started
u003961;ES;M;1964;0;No
u003962;ES;M;1966;0;Started
u003963;ES;M;1971;0;Yes
u003964;CA;M;1974;0;No
u003965;ES;F;1963;0;Started
u003966;CA;F;1969;0;No
u003967;ES;F;1970;1;Yes
u003968;ES;M;1962;1;Started
u003969;CA;M;1965;0;Started
u003970;ES;F;1965;0;Started
u003971;CA;M;1964;0;Yes
u003972;ES;F;1963;0;Yes
u003973;ES;M;1972;0;No
u003974;ES;M;1964;1;Started
u003975;ES;M;1960;0;No
u003976;CA;F;1960;0;No
u003977;CA;M;1963;0;Yes
u003978;CA;M;1963;0;Started
u003979;CA;F;1963;0;Started
u003980;ES;F;1965;0;Started
u003981;CA;M;1968;0;Started
u003982;CA;F;1967;0;Started
u003983;ES;M;1973;0;No
u003984;ES;F;1971;0;Started
u003985;ES;M;1964;0;Started
u003986;ES;M;1967;0;Started
u003987;CA;F;1967;0;No
u003988;ES;F;1972;0;Yes
u003989;CA;F;1971;0;Started
u003990;CA;F;1972;0;Started
u003991;CA;M;1957;1;Started
u003992;ES;F;1968;1;No
u003993;CA;F;1963;0;Started
u003994;ES;M;1968;0;No
u003995;CA;M;1970;0;Started
u003996;ES;M;1968;0;Started
u003997;CA;F;1969;0;No
u003998;CA;F;1969;0;Started
u003999;ES;F;1974;0;No
u004000;ES;M;1970;1;Started
u004001;ES;M;1961;0;Yes
u004002;CA;M;1969;0;No
u004003;ES;F;1965;0;Started
u004004;CA;M;1954;1;No
u004005;ES;F;1969;0;Yes
u004006;CA;F;1972;0;Started
u004007;ES;M;1968;0;No
u004008;ES;M;1969;0;Started
u004009;ES;M;1956;1;Started
u004010;ES;M;1967;0;Started
u004011;ES;M;1967;0;Yes
u004012;CA;M;1971;0;Yes
u004013;ES;F;1964;0;Yes
u004014;CA;F;1965;0;Yes
u004015;CA;M;1966;0;Started
u004016;ES;M;1969;0;Started
u004017;ES;F;1963;0;Yes
u004018;CA;M;1964;0;Started
u004019;ES;M;1960;1;No
u004020;CA;F;1964;0;No
u004021;ES;F;1963;0;Started
u004022;CA;F;1970;0;Yes
u004023;CA;M;1967;0;Yes
u004024;CA;M;1968;1;Yes
u004025;ES;M;1971;0;No
u004026;CA;M;1969;0;Started
u004027;CA;M;1972;0;Started
u004028;ES;F;1971;0;Yes
u004029;ES;M;1966;0;Yes
u004030;ES;F;1968;0;Started
u004031;ES;M;1959;0;Yes
u004032;CA;F;1969;0;Started
u004033;CA;F;1963;0;Started
u004034;CA;M;1969;1;No
u004035;CA;F;1964;0;Yes
u004036;ES;M;1968;0;Yes
u004037;CA;M;1963;1;No
u004038;ES;M;1964;0;Started
u004039;ES;M;1962;0;No
u004040;ES;M;1963;0;No
u004041;ES;M;1969;0;Yes
u004042;ES;F;1971;1;Started
u004043;CA;M;1969;1;Yes
u004044;CA;F;1971;0;Yes
u004045;ES;M;1969;0;No
u004046;ES;F;1963;1;Started
u004047;ES;M;1964;0;No
u004048;ES;F;1973;0;Yes
u004049;ES;M;1970;0;No
u004050;ES;F;1966;0;No
u004051;ES;M;1962;1;No
u004052;CA;F;1975;1;Started
u004053;ES;M;1960;0;Started
u004054;CA;M;1966;0;Started
u004055;CA;M;1969;0;Yes
u004056;ES;M;1967;0;Started
u004057;ES;F;1972;1;No
u004058;CA;M;1967;0;Yes
u004059;ES;M;1963;0;Started
u004060;ES;M;1971;0;Started
u004061;ES;F;1968;0;No
u004062;ES;F;1970;0;Started
u004063;CA;M;1965;0;Started
u004064;CA;F;1970;0;No
u004065;ES;M;1966;1;Yes
u004066;CA;F;1972;0;Started
u004067;ES;F;1959;0;Started
u004068;ES;F;1963;1;No
u004069;ES;M;1966;1;Yes
u004070;ES;M;1965;0;Yes
u004071;ES;M;1969;1;No
u004072;CA;M;1962;0;Yes
u004073;CA;F;1959;0;Started
u004074;CA;M;1968;0;Started
u004075;ES;F;1969;0;Yes
u004076;ES;F;1968;0;Started
u004077;ES;M;1961;0;No
u004078;CA;M;1962;0;Yes
u004079;ES;M;1968;0;Started
u004080;ES;F;1972;0;Started
u004081;ES;F;1970;0;Started
u004082;ES;M;1973;0;Started
u004083;ES;F;1973;1;Started
u004084;CA;M;1969;0;Started
u004085;ES;M;1966;0;Yes
u004086;CA;M;1969;0;Yes
u004087;CA;M;1969;0;Started
u004088;ES;M;1975;0;No
u004089;ES;M;1970;0;No
u004090;ES;F;1973;1;Started
u004091;CA;F;1961;0;Started
u004092;ES;M;1964;0;No
u004093;CA;M;1964;1;Yes
u004094;ES;F;1957;0;No
u004095;ES;M;1964;0;Started
u004096;ES;M;1968;0;Yes
u004097;CA;M;1960;0;Yes
u004098;ES;M;1963;1;No
u004099;ES;F;1964;0;No
u004100;ES;F;1962;1;Yes
u004101;CA;M;1966;0;Yes
u004102;ES;M;1961;0;Started
u004103;ES;M;1964;0;Started
u004104;ES;F;1969;1;Yes
u004105;CA;F;1972;0;Started
u004106;ES;M;1966;0;Started
u004107;ES;F;1972;0;No
u004108;ES;M;1961;0;Started
u004109;CA;M;1963;1;Started
u004110;ES;M;1968;0;No
u004111;ES;F;1972;0;Yes
u004112;ES;M;1969;0;No
u004113;ES;F;1966;0;Started
u004114;CA;M;1973;0;Started
u004115;ES;M;1965;0;Yes
u004116;CA;M;1972;0;Yes
u004117;ES;F;1974;1;No
u004118;ES;M;1958;0;Yes
u004119;CA;M;1972;0;Started
u004120;CA;M;1959;0;Started
u004121;ES;M;1970;0;Yes
u004122;ES;M;1966;0;No
u004123;ES;M;1967;1;Started
u004124;CA;M;1962;0;No
u004125;ES;M;1968;1;No
u004126;CA;F;1976;0;Started
u004127;CA;M;1976;1;Started
u004128;CA;M;1965;0;Yes
u004129;CA;M;1962;0;No
u004130;ES;F;1960;0;Yes
u004131;ES;M;1965;1;Yes
