id;semester;course;mark
u002050;2010/2;A16;SU
u002051;2011/2;A17;NO
u002051;2011/2;A39;NO
u002051;2012/1;A57;A
u002051;2012/1;A55;A
u002051;2012/1;A13;SU
u002051;2012/1;A44;NO
u002051;2012/2;A08;A
u002051;2012/2;A30;A
u002051;2012/2;A46;NO
u002051;2012/2;A06;NO
u002051;2013/1;A20;SU
u002051;2013/2;A31;NO
u002051;2013/2;A29;A
u002051;2014/1;A28;NO
u002051;2014/1;A41;A
u002051;2014/1;A43;A
u002051;2014/2;A16;NO
u002051;2014/2;A25;SU
u002051;2015/1;A04;A
u002051;2015/1;A40;A
u002051;2016/1;A02;SU
u002051;2016/1;A48;SU
u002052;2005/1;A44;SU
u002052;2005/2;A02;SU
u002052;2005/2;A35;SU
u002052;2005/2;A40;SU
u002052;2006/1;A04;NP
u002052;2006/1;A34;A
u002052;2006/2;A15;A
u002052;2006/2;A53;NP
u002052;2007/1;A46;NO
u002052;2007/1;A11;NP
u002052;2007/2;A57;SU
u002052;2007/2;A58;SU
u002052;2007/2;A22;A
u002052;2008/1;A54;A
u002052;2008/1;A08;A
u002052;2008/1;A59;A
u002052;2008/1;A30;A
u002052;2008/1;A29;SU
u002052;2008/2;A58;NO
u002052;2008/2;A09;NO
u002052;2008/2;A02;A
u002052;2009/1;A23;SU
u002052;2009/2;A07;SU
u002052;2009/2;A23;A
u002053;2002/1;A22;NO
u002053;2002/1;A36;NO
u002053;2002/1;A59;A
u002053;2002/1;A35;SU
u002054;2004/1;A02;NP
u002054;2005/1;A13;SU
u002054;2005/1;A49;NO
u002054;2005/1;A56;A
u002054;2005/2;A46;SU
u002054;2006/1;A18;A
u002054;2006/1;A40;SU
u002054;2006/2;A37;SU
u002054;2007/1;A12;NO
u002054;2007/2;A22;NO
u002054;2007/2;A07;A
u002054;2007/2;A13;SU
u002054;2007/2;A36;SU
u002054;2008/1;A19;EX
u002054;2008/1;A46;SU
u002054;2008/2;A32;NO
u002054;2008/2;A31;SU
u002054;2009/1;A36;A
u002054;2009/2;A50;NO
u002054;2010/1;A52;A
u002054;2010/1;A51;SU
u002054;2010/2;A26;SU
u002055;2010/1;A05;NO
u002055;2010/1;A52;A
u002055;2011/1;A39;NP
u002055;2011/1;A44;A
u002055;2011/2;A53;SU
u002055;2011/2;A11;A
u002055;2012/1;A39;NP
u002055;2012/1;A50;A
u002055;2012/2;A34;NO
u002055;2012/2;A51;NP
u002055;2012/2;A41;NO
u002055;2012/2;A23;NP
u002055;2013/1;A48;A
u002055;2013/1;A21;A
u002055;2013/1;A43;A
u002055;2013/2;A14;NO
u002055;2013/2;A03;A
u002056;2010/1;A03;A
u002056;2010/1;A25;NO
u002056;2010/2;A40;A
u002057;2005/1;A43;NO
u002057;2005/1;A22;NO
u002057;2005/1;A33;A
u002058;2017/1;A32;SU
u002058;2017/1;A15;NP
u002058;2017/2;A24;SU
u002058;2017/2;A06;SU
u002058;2017/2;A60;A
u002058;2018/2;A38;NP
u002058;2018/2;A55;NO
u002059;2010/1;A23;NO
u002059;2010/1;A56;NP
u002059;2010/1;A01;A
u002059;2010/2;A19;A
u002059;2010/2;A13;NP
u002059;2010/2;A20;EX
u002059;2011/1;A31;A
u002059;2011/1;A40;NO
u002060;2010/2;A13;A
u002060;2010/2;A44;A
u002060;2010/2;A29;A
u002060;2011/1;A07;EX
u002060;2011/1;A46;A
u002060;2011/1;A17;NO
u002060;2011/2;A34;A
u002060;2011/2;A27;A
u002060;2011/2;A16;SU
u002060;2011/2;A53;A
u002060;2012/1;A11;NO
u002060;2012/2;A43;SU
u002060;2012/2;A60;NO
u002060;2013/1;A12;SU
u002061;2007/1;A29;A
u002061;2007/1;A41;A
u002062;2009/1;A31;SU
u002062;2009/1;A36;A
u002062;2009/1;A57;NO
u002062;2009/2;A48;SU
u002062;2009/2;A24;NP
u002062;2009/2;A49;A
u002062;2009/2;A32;A
u002062;2010/2;A11;NO
u002062;2010/2;A16;SU
u002062;2010/2;A58;A
u002063;2008/1;A21;SU
u002063;2008/1;A26;NO
u002063;2008/1;A20;SU
u002063;2008/2;A35;A
u002063;2008/2;A51;NP
u002063;2009/1;A13;A
u002063;2009/1;A43;EX
u002063;2010/1;A11;A
u002063;2010/1;A14;A
u002064;2013/1;A02;NO
u002064;2013/1;A56;SU
u002064;2013/1;A54;NO
u002064;2013/1;A39;SU
u002064;2013/2;A10;NO
u002064;2014/1;A23;NO
u002064;2014/2;A48;NP
u002064;2014/2;A37;SU
u002064;2015/1;A05;SU
u002064;2015/1;A16;A
u002064;2015/2;A34;EX
u002064;2015/2;A40;NO
u002064;2015/2;A19;A
u002064;2016/1;A01;A
u002064;2016/1;A36;NO
u002064;2016/2;A53;SU
u002064;2017/1;A29;A
u002064;2017/1;A38;NO
u002064;2017/1;A03;NO
u002065;2012/2;A50;A
u002065;2012/2;A01;NP
u002066;2007/1;A10;SU
u002066;2007/1;A50;EX
u002066;2007/2;A18;SU
u002066;2008/1;A22;A
u002066;2008/1;A43;NO
u002066;2008/2;A28;NP
u002066;2008/2;A57;SU
u002066;2008/2;A37;NP
u002066;2009/1;A45;SU
u002066;2009/1;A57;SU
u002066;2009/2;A44;SU
u002066;2009/2;A60;A
u002066;2010/1;A18;SU
u002066;2010/1;A13;NO
u002066;2010/2;A14;A
u002066;2011/1;A58;NO
u002066;2011/1;A05;SU
u002067;2008/1;A55;NO
u002067;2009/1;A41;A
u002067;2009/1;A05;A
u002067;2009/1;A54;NO
u002068;2013/1;A59;A
u002068;2013/1;A02;SU
u002068;2013/1;A32;NP
u002069;2016/1;A54;SU
u002069;2016/1;A59;A
u002069;2016/1;A41;A
u002069;2017/1;A23;SU
u002069;2017/1;A40;SU
u002069;2017/1;A05;A
u002069;2017/2;A07;NP
u002069;2017/2;A15;SU
u002069;2017/2;A06;NO
u002069;2017/2;A30;NP
u002069;2018/1;A57;SU
u002069;2018/1;A07;A
u002069;2018/1;A38;A
u002069;2018/1;A58;NO
u002069;2018/2;A24;SU
u002069;2018/2;A19;SU
u002069;2018/2;A50;NP
u002069;2019/1;A53;SU
u002069;2019/1;A15;A
u002069;2019/1;A10;SU
u002070;2012/1;A12;A
u002070;2012/1;A24;SU
u002070;2012/1;A33;SU
u002070;2012/1;A37;A
u002071;2014/2;A57;NP
u002071;2015/1;A60;SU
u002071;2015/1;A27;A
u002071;2015/2;A54;SU
u002071;2015/2;A52;SU
u002071;2015/2;A17;A
u002071;2015/2;A07;A
u002071;2015/2;A24;NO
u002071;2016/1;A37;A
u002071;2016/1;A47;A
u002071;2016/1;A06;A
u002071;2016/1;A25;NO
u002071;2016/2;A09;A
u002071;2017/1;A54;A
u002071;2017/1;A12;A
u002071;2017/2;A10;NO
u002071;2017/2;A45;A
u002071;2017/2;A50;A
u002072;2003/1;A19;NP
u002072;2003/1;A04;SU
u002072;2003/1;A37;SU
u002072;2003/1;A45;A
u002072;2004/1;A34;A
u002072;2004/1;A35;A
u002072;2004/2;A26;NP
u002072;2004/2;A46;NO
u002072;2005/1;A39;SU
u002072;2005/1;A47;SU
u002072;2005/2;A48;EX
u002072;2005/2;A58;SU
u002072;2006/1;A17;SU
u002072;2007/1;A23;NO
u002072;2007/1;A44;NO
u002072;2007/1;A09;SU
u002072;2007/1;A32;SU
u002072;2007/1;A15;A
u002072;2008/1;A14;EX
u002072;2008/1;A13;SU
u002073;2010/1;A07;A
u002073;2010/1;A18;A
u002073;2010/1;A44;NO
u002073;2010/2;A48;SU
u002073;2010/2;A01;NP
u002073;2011/1;A49;A
u002073;2011/1;A24;SU
u002073;2011/1;A55;NP
u002073;2011/2;A26;SU
u002073;2011/2;A24;SU
u002073;2011/2;A17;SU
u002073;2012/1;A39;A
u002073;2012/1;A32;NO
u002073;2012/2;A37;SU
u002073;2013/1;A29;A
u002073;2013/1;A16;NP
u002073;2013/2;A09;NP
u002073;2013/2;A50;A
u002073;2013/2;A14;A
u002073;2014/1;A06;SU
u002073;2014/1;A59;SU
u002073;2014/2;A37;SU
u002073;2015/1;A54;SU
u002074;2015/1;A50;A
u002074;2015/1;A11;SU
u002074;2015/1;A07;A
u002074;2015/1;A37;A
u002074;2015/2;A24;SU
u002075;2018/1;A31;A
u002075;2018/1;A35;EX
u002076;2003/1;A36;A
u002076;2003/2;A57;A
u002076;2003/2;A05;SU
u002076;2003/2;A54;NO
u002076;2003/2;A42;A
u002076;2004/2;A09;NO
u002077;2017/2;A27;A
u002077;2017/2;A45;SU
u002077;2017/2;A51;A
u002078;2010/2;A12;NO
u002078;2010/2;A04;A
u002078;2010/2;A10;A
u002078;2011/1;A49;SU
u002078;2011/1;A52;A
u002078;2011/1;A05;A
u002078;2011/1;A56;SU
u002078;2011/2;A28;NP
u002078;2012/1;A49;NO
u002078;2012/1;A20;NO
u002078;2012/1;A11;SU
u002078;2012/2;A46;SU
u002078;2012/2;A13;A
u002078;2013/2;A19;SU
u002078;2013/2;A09;NP
u002078;2013/2;A47;A
u002078;2013/2;A39;A
u002078;2014/2;A60;A
u002078;2014/2;A26;NP
u002078;2014/2;A48;A
u002078;2014/2;A51;SU
u002078;2015/1;A31;NO
u002078;2015/2;A32;A
u002078;2015/2;A15;M
u002079;2019/1;A19;SU
u002079;2019/1;A33;NO
u002079;2019/1;A51;A
u002079;2019/1;A21;A
u002080;2007/1;A59;SU
u002080;2007/2;A27;A
u002080;2007/2;A18;NO
u002080;2007/2;A11;A
u002080;2007/2;A02;NP
u002080;2008/1;A57;A
u002080;2008/1;A28;A
u002080;2008/2;A03;A
u002080;2008/2;A47;SU
u002080;2008/2;A29;NO
u002080;2009/1;A39;A
u002080;2009/2;A33;NP
u002080;2010/1;A54;SU
u002080;2010/1;A13;NP
u002080;2010/1;A32;SU
u002081;2015/1;A03;SU
u002081;2015/1;A26;A
u002081;2015/1;A07;NP
u002081;2015/2;A32;NP
u002081;2015/2;A01;NP
u002081;2016/2;A47;NO
u002081;2016/2;A31;SU
u002081;2016/2;A32;SU
u002081;2017/1;A07;A
u002081;2017/1;A16;SU
u002081;2017/1;A45;A
u002081;2017/1;A02;NP
u002082;2019/1;A47;A
u002082;2019/2;A31;NO
u002082;2019/2;A56;A
u002082;2020/1;A09;SU
u002082;2020/1;A21;A
u002083;2005/1;A16;NO
u002083;2005/1;A38;NP
u002083;2005/2;A52;SU
u002083;2005/2;A10;SU
u002083;2005/2;A57;NP
u002083;2006/1;A14;SU
u002083;2006/1;A40;A
u002083;2006/1;A08;NO
u002083;2006/1;A38;SU
u002083;2006/1;A60;A
u002083;2006/2;A49;NP
u002083;2007/1;A28;SU
u002083;2007/1;A33;A
u002083;2007/2;A46;SU
u002083;2007/2;A01;NP
u002083;2008/1;A06;NO
u002083;2008/1;A23;EX
u002083;2009/1;A54;A
u002083;2009/1;A58;NP
u002083;2009/2;A25;NO
u002083;2009/2;A01;NO
u002083;2009/2;A56;SU
u002083;2009/2;A22;SU
u002084;2021/1;A37;SU
u002084;2021/1;A39;SU
u002084;2021/1;A50;SU
u002084;2021/1;A27;NP
u002084;2021/1;A37;A
u002084;2021/2;A52;NO
u002084;2021/2;A40;A
u002084;2021/2;A13;NO
u002085;2001/1;A09;SU
u002085;2001/1;A57;A
u002085;2001/1;A02;SU
u002085;2001/2;A28;NP
u002085;2002/1;A55;A
u002085;2002/1;A42;NO
u002085;2002/1;A31;A
u002085;2002/2;A41;SU
u002085;2002/2;A25;A
u002085;2002/2;A29;A
u002085;2003/2;A03;SU
u002085;2003/2;A03;NO
u002085;2003/2;A50;A
u002085;2004/1;A56;SU
u002085;2004/2;A14;SU
u002085;2004/2;A32;A
u002085;2004/2;A11;NO
u002085;2004/2;A12;NO
u002085;2005/1;A45;EX
u002085;2005/1;A52;NP
u002085;2005/1;A02;A
u002085;2005/2;A13;A
u002085;2005/2;A24;A
u002086;2007/2;A53;NP
u002086;2008/1;A48;A
u002086;2008/1;A16;NP
u002086;2008/1;A18;NO
u002087;2003/1;A49;SU
u002087;2003/1;A49;SU
u002087;2003/1;A41;A
u002087;2003/1;A40;A
u002087;2003/2;A38;SU
u002087;2003/2;A58;A
u002087;2003/2;A52;A
u002087;2004/1;A60;SU
u002087;2004/1;A06;A
u002087;2004/2;A16;NO
u002087;2004/2;A05;NP
u002087;2004/2;A14;A
u002087;2004/2;A45;A
u002087;2005/1;A56;A
u002087;2005/1;A05;A
u002087;2006/1;A13;A
u002087;2006/1;A07;NO
u002087;2006/2;A37;NP
u002087;2006/2;A09;A
u002087;2007/2;A04;SU
u002087;2007/2;A18;NO
u002087;2008/1;A46;NO
u002087;2008/1;A23;A
u002087;2009/1;A26;A
u002087;2009/1;A44;NO
u002087;2009/1;A51;A
u002087;2009/2;A04;NO
u002087;2009/2;A36;A
u002087;2010/2;A49;NP
u002087;2010/2;A57;A
u002087;2010/2;A25;A
u002087;2011/1;A22;SU
u002087;2011/1;A10;SU
u002088;2000/1;A51;A
u002088;2000/2;A28;SU
u002088;2000/2;A24;NO
u002089;2005/1;A39;NO
u002089;2005/1;A38;NO
u002089;2005/1;A24;A
u002089;2005/1;A11;A
u002090;2012/1;A24;A
u002090;2012/1;A12;NP
u002090;2012/2;A19;SU
u002090;2012/2;A02;NP
u002090;2012/2;A57;NO
u002090;2012/2;A53;SU
u002091;2019/1;A55;NO
u002091;2019/1;A31;NP
u002091;2019/1;A39;A
u002091;2019/1;A32;NO
u002091;2019/2;A56;SU
u002091;2019/2;A47;A
u002092;2001/1;A08;NP
u002092;2001/1;A50;A
u002093;2009/1;A05;NO
u002093;2009/1;A22;SU
u002093;2009/1;A50;A
u002093;2009/1;A17;A
u002093;2009/1;A30;SU
u002093;2009/2;A04;SU
u002093;2009/2;A56;A
u002093;2009/2;A43;NO
u002093;2009/2;A20;A
u002093;2010/1;A34;NO
u002093;2010/1;A48;NO
u002093;2010/2;A47;A
u002093;2010/2;A60;SU
u002093;2010/2;A55;A
u002093;2011/1;A14;A
u002093;2011/2;A07;NO
u002093;2011/2;A04;EX
u002093;2011/2;A51;SU
u002093;2012/1;A37;NO
u002093;2012/1;A31;NO
u002093;2012/2;A28;EX
u002093;2013/1;A30;SU
u002093;2013/1;A44;A
u002093;2013/2;A06;SU
u002093;2013/2;A16;NP
u002093;2014/1;A02;NP
u002093;2014/1;A15;A
u002093;2014/1;A13;NO
u002094;2020/2;A43;NP
u002094;2020/2;A10;SU
u002094;2021/2;A59;SU
u002094;2021/2;A26;A
u002094;2022/2;A58;SU
u002094;2022/2;A20;NP
u002094;2022/2;A40;SU
u002094;2022/2;A55;A
u002095;2012/1;A32;SU
u002095;2012/1;A02;A
u002095;2012/2;A51;NO
u002095;2012/2;A48;NP
u002095;2012/2;A12;SU
u002095;2012/2;A42;SU
u002095;2013/2;A38;NP
u002095;2013/2;A06;SU
u002095;2013/2;A28;SU
u002095;2014/1;A23;NP
u002095;2014/1;A44;NP
u002095;2014/1;A47;A
u002095;2014/2;A04;SU
u002095;2014/2;A44;A
u002095;2014/2;A36;NP
u002095;2015/2;A21;A
u002095;2015/2;A23;A
u002095;2015/2;A18;NP
u002095;2016/1;A39;A
u002095;2017/1;A05;NO
u002095;2017/1;A31;NO
u002095;2017/1;A07;A
u002096;2004/2;A46;A
u002096;2005/2;A02;A
u002097;2019/1;A32;SU
u002097;2019/1;A36;NO
u002097;2019/2;A48;NO
u002097;2019/2;A28;NO
u002097;2019/2;A06;NP
u002097;2020/1;A12;NO
u002097;2020/1;A05;NP
u002098;2006/1;A10;SU
u002098;2006/2;A41;NP
u002098;2006/2;A19;A
u002098;2006/2;A27;A
u002098;2007/1;A37;NP
u002098;2007/1;A31;NO
u002098;2007/1;A16;SU
u002098;2007/2;A20;A
u002098;2007/2;A36;SU
u002098;2007/2;A44;NP
u002098;2007/2;A47;SU
u002098;2008/1;A36;A
u002098;2008/2;A34;A
u002098;2009/1;A59;A
u002098;2009/1;A01;NP
u002098;2009/2;A56;NO
u002098;2009/2;A58;A
u002098;2009/2;A13;A
u002098;2009/2;A21;SU
u002098;2010/1;A43;SU
u002098;2010/1;A53;NP
u002098;2010/2;A03;SU
u002098;2010/2;A35;A
u002098;2010/2;A28;A
u002098;2011/1;A03;SU
u002098;2011/1;A40;A
u002098;2011/2;A07;NO
u002098;2011/2;A30;A
u002098;2011/2;A33;NP
u002098;2011/2;A26;SU
u002098;2012/1;A25;NP
u002098;2012/2;A54;A
u002098;2012/2;A47;A
u002098;2013/1;A41;SU
u002098;2013/1;A25;NO
u002099;2019/2;A14;SU
u002099;2019/2;A19;SU
u002099;2019/2;A40;NO
u002099;2020/1;A46;A
u002099;2020/1;A05;SU
u002099;2020/1;A03;A
u002099;2020/2;A31;SU
u002099;2021/1;A53;NO
u002100;2007/2;A35;A
u002100;2007/2;A07;SU
u002100;2007/2;A25;NO
u002100;2007/2;A28;NP
u002100;2007/2;A31;NO
u002101;2012/2;A33;NP
u002101;2013/1;A22;SU
u002101;2013/2;A51;A
u002101;2013/2;A39;A
u002102;2009/1;A47;NP
u002102;2009/1;A59;A
u002102;2009/2;A48;A
u002102;2009/2;A32;SU
u002102;2009/2;A26;NO
u002102;2010/1;A44;A
u002102;2010/1;A03;NP
u002102;2010/1;A28;A
u002103;2020/1;A30;A
u002104;2002/2;A26;A
u002104;2003/1;A05;A
u002104;2003/1;A30;SU
u002104;2003/1;A28;NO
u002104;2003/2;A10;NO
u002104;2003/2;A44;A
u002104;2003/2;A38;NO
u002104;2003/2;A13;SU
u002104;2004/1;A02;SU
u002104;2004/1;A33;A
u002104;2004/2;A56;A
u002104;2005/2;A15;NP
u002104;2005/2;A17;A
u002104;2005/2;A08;NP
u002104;2006/1;A07;NO
u002104;2006/1;A08;A
u002104;2006/2;A52;NO
u002104;2007/1;A20;A
u002104;2007/1;A48;A
u002104;2007/2;A53;NO
u002104;2007/2;A46;A
u002104;2008/1;A41;SU
u002104;2008/1;A24;NO
u002104;2008/1;A37;A
u002104;2009/1;A42;NP
u002104;2009/1;A54;SU
u002104;2009/2;A60;NO
u002104;2009/2;A58;SU
u002104;2010/1;A54;A
u002104;2010/1;A45;SU
u002104;2011/1;A45;EX
u002104;2011/2;A03;NO
u002104;2012/1;A57;A
u002105;2021/1;A40;A
u002105;2021/1;A31;NP
u002105;2021/1;A51;NO
u002106;2008/1;A37;NP
u002106;2008/1;A12;NO
u002106;2008/1;A05;SU
u002107;2018/2;A03;NP
u002107;2018/2;A24;A
u002107;2018/2;A21;SU
u002107;2019/1;A21;A
u002107;2019/1;A31;SU
u002107;2019/1;A10;SU
u002108;2008/1;A42;SU
u002108;2008/1;A24;NP
u002108;2008/2;A21;NP
u002108;2008/2;A35;SU
u002108;2008/2;A07;A
u002108;2009/1;A10;NP
u002108;2009/2;A56;SU
u002108;2009/2;A04;NO
u002108;2009/2;A01;A
u002108;2010/1;A60;A
u002108;2010/2;A12;NP
u002108;2010/2;A22;A
u002108;2011/1;A14;A
u002108;2011/1;A23;A
u002108;2011/1;A12;NP
u002108;2011/2;A12;A
u002108;2012/1;A11;NP
u002108;2012/1;A46;A
u002108;2012/1;A58;NP
u002109;2006/1;A39;A
u002109;2006/1;A02;A
u002109;2006/1;A07;SU
u002109;2006/1;A49;SU
u002109;2006/1;A37;NO
u002109;2006/2;A27;A
u002109;2006/2;A16;NP
u002109;2006/2;A32;SU
u002109;2007/1;A10;A
u002109;2007/1;A07;A
u002109;2007/1;A48;SU
u002109;2007/2;A21;NO
u002109;2008/1;A50;NP
u002109;2008/1;A26;SU
u002109;2008/1;A47;A
u002109;2008/2;A42;A
u002109;2008/2;A48;NP
u002109;2009/1;A33;SU
u002109;2009/2;A55;SU
u002109;2010/1;A60;NO
u002109;2010/1;A16;A
u002109;2010/1;A31;SU
u002109;2010/2;A38;A
u002109;2010/2;A20;SU
u002110;2020/1;A29;A
u002110;2020/1;A03;NO
u002110;2020/1;A55;A
u002110;2020/2;A09;SU
u002110;2020/2;A22;SU
u002111;2013/2;A19;NP
u002111;2013/2;A55;NP
u002111;2013/2;A21;EX
u002111;2014/1;A54;NO
u002111;2014/1;A07;NO
u002112;2015/2;A06;SU
u002112;2015/2;A32;SU
u002112;2015/2;A23;SU
u002113;2017/2;A10;A
u002113;2017/2;A33;A
u002113;2017/2;A18;SU
u002113;2018/1;A35;SU
u002113;2018/1;A47;NP
u002113;2018/1;A58;A
u002113;2018/2;A54;A
u002114;2003/1;A36;A
u002114;2003/1;A16;SU
u002114;2003/1;A32;SU
u002114;2003/1;A03;A
u002115;2012/1;A27;NO
u002115;2012/1;A38;NP
u002115;2012/1;A15;SU
u002115;2012/2;A34;A
u002115;2012/2;A03;A
u002115;2013/1;A08;NP
u002115;2013/1;A10;A
u002115;2013/2;A40;NP
u002115;2013/2;A56;NO
u002115;2013/2;A16;SU
u002115;2014/1;A07;A
u002115;2014/1;A29;A
u002115;2014/2;A16;NP
u002115;2014/2;A48;SU
u002115;2014/2;A11;A
u002115;2014/2;A46;NO
u002115;2014/2;A31;NP
u002115;2015/1;A50;A
u002115;2015/1;A60;SU
u002115;2015/1;A23;NO
u002115;2015/2;A48;NP
u002115;2016/1;A43;SU
u002116;2010/1;A32;SU
u002116;2010/1;A23;SU
u002116;2010/1;A25;SU
u002117;2013/2;A30;NP
u002117;2013/2;A38;SU
u002117;2013/2;A31;NP
u002117;2014/1;A46;NO
u002117;2014/1;A55;NP
u002117;2014/1;A41;A
u002117;2014/2;A08;SU
u002117;2014/2;A27;SU
u002117;2015/1;A43;SU
u002117;2015/2;A39;NO
u002117;2015/2;A31;A
u002117;2015/2;A35;SU
u002117;2015/2;A43;SU
u002117;2016/1;A17;NP
u002117;2016/1;A13;A
u002117;2016/1;A33;A
u002117;2016/1;A56;SU
u002117;2016/2;A14;A
u002117;2017/1;A02;NO
u002118;2003/1;A32;NO
u002118;2003/1;A36;A
u002119;2006/1;A47;SU
u002119;2006/1;A08;NP
u002119;2006/1;A54;NP
u002119;2006/1;A48;A
u002119;2007/1;A44;A
u002119;2007/1;A01;A
u002119;2008/1;A54;SU
u002119;2008/1;A32;SU
u002120;2015/1;A01;A
u002120;2015/1;A05;NO
u002120;2015/2;A52;A
u002120;2015/2;A41;A
u002120;2016/1;A08;NP
u002120;2016/1;A44;NP
u002120;2016/1;A07;A
u002120;2016/2;A36;NP
u002120;2016/2;A49;A
u002120;2016/2;A26;A
u002120;2016/2;A50;A
u002120;2017/1;A39;NO
u002120;2017/1;A44;NO
u002120;2017/2;A14;NO
u002120;2017/2;A25;A
u002120;2017/2;A22;A
u002120;2018/1;A16;A
u002120;2018/1;A55;A
u002120;2018/2;A34;EX
u002121;2004/1;A25;SU
u002121;2004/1;A45;SU
u002122;2009/1;A03;NO
u002122;2009/1;A09;SU
u002122;2009/2;A37;NO
u002122;2009/2;A23;SU
u002122;2009/2;A14;NP
u002122;2009/2;A52;NO
u002122;2010/2;A07;SU
u002122;2010/2;A15;A
u002122;2010/2;A24;SU
u002122;2011/1;A12;NP
u002122;2011/1;A40;NP
u002122;2011/1;A30;NP
u002123;2012/1;A56;NP
u002123;2012/1;A03;A
u002123;2012/1;A60;A
u002123;2012/1;A09;NO
u002124;2004/1;A04;A
u002124;2004/1;A32;A
u002124;2004/2;A21;NP
u002124;2004/2;A16;A
u002124;2004/2;A54;A
u002124;2005/1;A44;NO
u002124;2005/1;A24;A
u002124;2005/2;A52;SU
u002124;2005/2;A10;SU
u002124;2005/2;A33;A
u002124;2006/1;A47;EX
u002124;2006/1;A30;NO
u002124;2006/2;A20;NP
u002124;2006/2;A11;NP
u002124;2007/1;A05;A
u002124;2007/1;A58;A
u002125;2021/1;A25;A
u002125;2021/1;A24;NO
u002125;2021/1;A54;A
u002126;2021/1;A43;NP
u002126;2021/1;A38;NP
u002126;2021/1;A53;A
u002126;2021/1;A43;SU
u002127;2005/2;A41;NP
u002127;2006/1;A20;SU
u002127;2006/1;A09;SU
u002127;2006/1;A05;NP
u002128;2012/1;A11;A
u002128;2012/1;A47;A
u002128;2012/1;A04;A
u002128;2012/2;A52;NP
u002128;2012/2;A55;SU
u002128;2013/1;A59;A
u002128;2013/1;A31;SU
u002128;2013/1;A55;SU
u002128;2013/2;A22;A
u002128;2013/2;A25;SU
u002128;2013/2;A13;A
u002129;2004/1;A59;SU
u002129;2004/1;A40;A
u002129;2004/1;A25;A
u002129;2004/2;A17;A
u002129;2004/2;A60;NP
u002129;2004/2;A56;NP
u002129;2005/1;A51;SU
u002129;2005/1;A04;NO
u002129;2005/1;A21;SU
u002129;2006/1;A13;A
u002129;2006/1;A03;NO
u002129;2006/2;A15;NO
u002129;2006/2;A60;NO
u002129;2007/2;A41;A
u002129;2007/2;A35;A
u002129;2009/1;A20;A
u002129;2009/1;A56;A
u002129;2009/1;A38;SU
u002129;2009/1;A58;SU
u002129;2009/2;A42;A
u002129;2009/2;A06;A
u002129;2010/2;A09;A
u002129;2011/2;A08;A
u002129;2011/2;A38;A
u002129;2011/2;A44;A
u002129;2012/1;A01;NP
u002129;2012/1;A16;SU
u002129;2012/1;A28;A
u002130;2016/2;A53;SU
u002130;2016/2;A24;A
u002130;2016/2;A56;SU
u002130;2017/1;A22;NP
u002130;2017/1;A35;A
u002130;2017/1;A19;NP
u002130;2017/2;A23;EX
u002130;2017/2;A21;NO
u002130;2017/2;A25;A
u002130;2017/2;A32;A
u002130;2017/2;A50;NO
u002130;2019/1;A05;A
u002130;2019/1;A04;A
u002130;2019/1;A17;SU
u002130;2019/1;A13;A
u002130;2019/2;A27;NP
u002130;2020/2;A29;SU
u002130;2020/2;A01;NO
u002130;2021/1;A14;NO
u002131;2007/1;A51;A
u002131;2007/1;A21;SU
u002131;2007/1;A12;A
u002132;2004/1;A35;SU
u002132;2004/1;A28;A
u002132;2004/1;A54;NO
u002132;2004/2;A57;SU
u002132;2004/2;A14;A
u002132;2004/2;A38;A
u002132;2005/1;A42;A
u002132;2005/2;A11;NO
u002132;2005/2;A33;A
u002132;2006/2;A59;SU
u002132;2006/2;A41;A
u002132;2007/1;A56;NP
u002132;2007/1;A05;SU
u002132;2007/1;A05;A
u002132;2007/2;A53;SU
u002132;2008/2;A47;SU
u002132;2008/2;A07;EX
u002133;2004/1;A48;A
u002133;2004/1;A06;A
u002133;2004/1;A21;SU
u002134;2016/1;A36;SU
u002134;2016/1;A23;A
u002134;2016/1;A47;EX
u002134;2016/1;A42;A
u002135;2000/1;A07;A
u002135;2000/1;A25;NO
u002135;2000/1;A54;SU
u002135;2001/1;A58;A
u002135;2001/2;A48;SU
u002135;2001/2;A21;A
u002135;2002/1;A05;A
u002135;2002/1;A39;NO
u002135;2002/1;A55;A
u002135;2002/2;A31;SU
u002135;2002/2;A48;SU
u002135;2002/2;A29;A
u002135;2002/2;A47;EX
u002135;2003/1;A50;A
u002135;2003/1;A12;A
u002135;2004/1;A04;A
u002135;2004/1;A40;A
u002135;2004/1;A53;SU
u002135;2004/1;A22;SU
u002135;2004/2;A09;A
u002135;2004/2;A37;A
u002135;2005/1;A41;SU
u002136;2012/1;A52;NO
u002136;2012/1;A23;SU
u002136;2012/2;A39;A
u002136;2012/2;A54;SU
u002136;2012/2;A26;SU
u002136;2013/1;A47;NO
u002136;2013/1;A42;NP
u002136;2013/1;A14;NO
u002137;2018/2;A28;SU
u002137;2018/2;A19;NO
u002137;2018/2;A48;SU
u002138;2009/1;A48;A
u002138;2009/1;A20;SU
u002138;2009/1;A38;NO
u002138;2009/2;A44;NP
u002138;2009/2;A28;A
u002138;2009/2;A32;A
u002138;2010/1;A30;A
u002138;2010/2;A56;A
u002138;2011/1;A12;NO
u002138;2011/1;A41;A
u002138;2011/1;A53;A
u002138;2011/2;A07;SU
u002138;2011/2;A09;NO
u002138;2011/2;A58;A
u002138;2012/1;A05;A
u002138;2012/1;A52;SU
